id	x	y
6139	78	55
6140	78	56
6141	78	57
6142	78	58
6143	78	59
6144	78	60
6145	78	61
6146	78	62
6147	78	63
6148	78	64
6149	78	65
6150	78	66
6151	78	67
6152	78	68
6153	78	69
6154	78	70
6155	78	71
6156	78	72
6157	78	73
6158	78	74
6159	78	75
6160	78	76
6161	78	77
6162	78	78
6163	77	78
6164	76	78
6165	75	78
6166	74	78
6167	73	78
6168	72	78
6169	71	78
6170	70	78
6171	69	78
6172	68	78
6173	67	78
6174	66	78
6175	65	78
6176	64	78
6177	63	78
6178	62	78
6179	61	78
6180	60	78
6181	59	78
6182	58	78
6183	57	78
6184	56	78
6185	55	78
6186	54	78
6187	53	78
6188	52	78
6189	51	78
6190	50	78
6191	49	78
6192	48	78
6193	47	78
6194	46	78
6195	45	78
6196	44	78
6197	43	78
6198	42	78
6199	41	78
6200	40	78
6201	39	78
6202	38	78
6203	37	78
6204	36	78
6205	35	78
6206	34	78
6207	33	78
6208	32	78
6209	31	78
6210	30	78
6211	29	78
6212	28	78
6213	27	78
6214	26	78
6215	25	78
6216	24	78
6217	23	78
6218	22	78
6219	21	78
6220	20	78
6221	19	78
6222	18	78
6223	17	78
6224	16	78
6225	15	78
6226	14	78
6227	13	78
6228	12	78
6229	11	78
6230	10	78
6231	9	78
6232	8	78
6233	7	78
6234	6	78
6235	5	78
6236	4	78
6237	3	78
6238	2	78
6239	1	78
6240	0	78
6241	79	0
6242	79	1
6243	79	2
6244	79	3
6245	79	4
6246	79	5
6247	79	6
6248	79	7
6249	79	8
6250	79	9
6251	79	10
6252	79	11
6253	79	12
6254	79	13
6255	79	14
6256	79	15
6257	79	16
6258	79	17
6259	79	18
6260	79	19
6261	79	20
6262	79	21
6263	79	22
6264	79	23
6265	79	24
6266	79	25
6267	79	26
6268	79	27
6269	79	28
6270	79	29
6271	79	30
6272	79	31
6273	79	32
6274	79	33
6275	79	34
6276	79	35
6277	79	36
6278	79	37
6279	79	38
6280	79	39
6281	79	40
6282	79	41
6283	79	42
6284	79	43
6285	79	44
6286	79	45
6287	79	46
6288	79	47
6289	79	48
6290	79	49
6291	79	50
6292	79	51
6293	79	52
6294	79	53
6295	79	54
6296	79	55
6297	79	56
6298	79	57
6299	79	58
6300	79	59
6301	79	60
6302	79	61
6303	79	62
6304	79	63
6305	79	64
6306	79	65
6307	79	66
6308	79	67
6309	79	68
6310	79	69
6311	79	70
6312	79	71
6313	79	72
6314	79	73
6315	79	74
6316	79	75
6317	79	76
6318	79	77
6319	79	78
6320	79	79
6321	78	79
6322	77	79
6323	76	79
6324	75	79
6325	74	79
6326	73	79
6327	72	79
6328	71	79
6329	70	79
6330	69	79
6331	68	79
6332	67	79
6333	66	79
6334	65	79
6335	64	79
6336	63	79
6337	62	79
6338	61	79
6339	60	79
6340	59	79
6341	58	79
6342	57	79
6343	56	79
6344	55	79
6345	54	79
6346	53	79
6347	52	79
6348	51	79
6349	50	79
6350	49	79
6351	48	79
6352	47	79
6353	46	79
6354	45	79
6355	44	79
6356	43	79
6357	42	79
6358	41	79
6359	40	79
6360	39	79
6361	38	79
6362	37	79
6363	36	79
6364	35	79
6365	34	79
6366	33	79
6367	32	79
6368	31	79
6369	30	79
6370	29	79
6371	28	79
6372	27	79
6373	26	79
6374	25	79
6375	24	79
6376	23	79
6377	22	79
6378	21	79
6379	20	79
6380	19	79
6381	18	79
6382	17	79
6383	16	79
6384	15	79
6385	14	79
6386	13	79
6387	12	79
6388	11	79
6389	10	79
6390	9	79
6391	8	79
6392	7	79
6393	6	79
6394	5	79
6395	4	79
6396	3	79
6397	2	79
6398	1	79
6399	0	79
6400	80	0
6401	80	1
6402	80	2
6403	80	3
6404	80	4
6405	80	5
6406	80	6
6407	80	7
6408	80	8
6409	80	9
6410	80	10
6411	80	11
6412	80	12
6413	80	13
6414	80	14
6415	80	15
6416	80	16
6417	80	17
6418	80	18
6419	80	19
6420	80	20
6421	80	21
6422	80	22
6423	80	23
6424	80	24
6425	80	25
6426	80	26
6427	80	27
6428	80	28
6429	80	29
6430	80	30
6431	80	31
6432	80	32
6433	80	33
6434	80	34
6435	80	35
6436	80	36
6437	80	37
6438	80	38
6439	80	39
6440	80	40
6441	80	41
6442	80	42
6443	80	43
6444	80	44
6445	80	45
6446	80	46
6447	80	47
6448	80	48
6449	80	49
6450	80	50
6451	80	51
6452	80	52
6453	80	53
6454	80	54
6455	80	55
6456	80	56
6457	80	57
6458	80	58
6459	80	59
6460	80	60
6461	80	61
6462	80	62
6463	80	63
6464	80	64
6465	80	65
6466	80	66
6467	80	67
6468	80	68
6469	80	69
6470	80	70
6471	80	71
6472	80	72
6473	80	73
6474	80	74
6475	80	75
6476	80	76
6477	80	77
6478	80	78
6479	80	79
6480	80	80
6481	79	80
6482	78	80
6483	77	80
6484	76	80
6485	75	80
6486	74	80
6487	73	80
6488	72	80
6489	71	80
6490	70	80
6491	69	80
6492	68	80
6493	67	80
6494	66	80
6495	65	80
6496	64	80
6497	63	80
6498	62	80
6499	61	80
6500	60	80
6501	59	80
6502	58	80
6503	57	80
6504	56	80
6505	55	80
6506	54	80
6507	53	80
6508	52	80
6509	51	80
6510	50	80
6511	49	80
6512	48	80
6513	47	80
6514	46	80
6515	45	80
6516	44	80
6517	43	80
6518	42	80
6519	41	80
6520	40	80
6521	39	80
6522	38	80
6523	37	80
6524	36	80
6525	35	80
6526	34	80
6527	33	80
6528	32	80
6529	31	80
6530	30	80
6531	29	80
6532	28	80
6533	27	80
6534	26	80
6535	25	80
6536	24	80
6537	23	80
6538	22	80
6539	21	80
6540	20	80
6541	19	80
6542	18	80
6543	17	80
6544	16	80
6545	15	80
6546	14	80
6547	13	80
6548	12	80
6549	11	80
6550	10	80
6551	9	80
6552	8	80
6553	7	80
6554	6	80
6555	5	80
6556	4	80
6557	3	80
6558	2	80
6559	1	80
6560	0	80
6561	81	0
6562	81	1
6563	81	2
6564	81	3
6565	81	4
6566	81	5
6567	81	6
6568	81	7
6569	81	8
6570	81	9
6571	81	10
6572	81	11
6573	81	12
6574	81	13
6575	81	14
6576	81	15
6577	81	16
6578	81	17
6579	81	18
6580	81	19
6581	81	20
6582	81	21
6583	81	22
6584	81	23
6585	81	24
6586	81	25
6587	81	26
6588	81	27
6589	81	28
6590	81	29
6591	81	30
6592	81	31
6593	81	32
6594	81	33
6595	81	34
6596	81	35
6597	81	36
6598	81	37
6599	81	38
6600	81	39
6601	81	40
6602	81	41
6603	81	42
6604	81	43
6605	81	44
6606	81	45
6607	81	46
6608	81	47
6609	81	48
6610	81	49
6611	81	50
6612	81	51
6613	81	52
6614	81	53
6615	81	54
6616	81	55
6617	81	56
6618	81	57
6619	81	58
6620	81	59
6621	81	60
6622	81	61
6623	81	62
6624	81	63
6625	81	64
6626	81	65
6627	81	66
6628	81	67
6629	81	68
6630	81	69
6631	81	70
6632	81	71
6633	81	72
6634	81	73
6635	81	74
6636	81	75
6637	81	76
6638	81	77
6639	81	78
6640	81	79
6641	81	80
6642	81	81
6643	80	81
6644	79	81
6645	78	81
6646	77	81
6647	76	81
6648	75	81
6649	74	81
6650	73	81
6651	72	81
6652	71	81
6653	70	81
6654	69	81
6655	68	81
6656	67	81
6657	66	81
6658	65	81
6659	64	81
6660	63	81
6661	62	81
6662	61	81
6663	60	81
6664	59	81
6665	58	81
6666	57	81
6667	56	81
6668	55	81
6669	54	81
6670	53	81
6671	52	81
6672	51	81
6673	50	81
6674	49	81
6675	48	81
6676	47	81
6677	46	81
6678	45	81
6679	44	81
6680	43	81
6681	42	81
6682	41	81
6683	40	81
6684	39	81
6685	38	81
6686	37	81
6687	36	81
6688	35	81
6689	34	81
6690	33	81
6691	32	81
6692	31	81
6693	30	81
6694	29	81
6695	28	81
6696	27	81
6697	26	81
6698	25	81
6699	24	81
6700	23	81
6701	22	81
6702	21	81
6703	20	81
6704	19	81
6705	18	81
6706	17	81
6707	16	81
6708	15	81
6709	14	81
6710	13	81
6711	12	81
6712	11	81
6713	10	81
6714	9	81
6715	8	81
6716	7	81
6717	6	81
6718	5	81
6719	4	81
6720	3	81
6721	2	81
6722	1	81
6723	0	81
6724	82	0
6725	82	1
6726	82	2
6727	82	3
6728	82	4
6729	82	5
6730	82	6
6731	82	7
6732	82	8
6733	82	9
6734	82	10
6735	82	11
6736	82	12
6737	82	13
6738	82	14
6739	82	15
6740	82	16
6741	82	17
6742	82	18
6743	82	19
6744	82	20
6745	82	21
6746	82	22
6747	82	23
6748	82	24
6749	82	25
6750	82	26
6751	82	27
6752	82	28
6753	82	29
6754	82	30
6755	82	31
6756	82	32
6757	82	33
6758	82	34
6759	82	35
6760	82	36
6761	82	37
6762	82	38
6763	82	39
6764	82	40
6765	82	41
6766	82	42
6767	82	43
6768	82	44
6769	82	45
6770	82	46
6771	82	47
6772	82	48
6773	82	49
6774	82	50
6775	82	51
6776	82	52
6777	82	53
6778	82	54
6779	82	55
6780	82	56
6781	82	57
6782	82	58
6783	82	59
6784	82	60
6785	82	61
6786	82	62
6787	82	63
6788	82	64
6789	82	65
6790	82	66
6791	82	67
6792	82	68
6793	82	69
6794	82	70
6795	82	71
6796	82	72
6797	82	73
6798	82	74
6799	82	75
6800	82	76
6801	82	77
6802	82	78
6803	82	79
6804	82	80
6805	82	81
6806	82	82
6807	81	82
6808	80	82
6809	79	82
6810	78	82
6811	77	82
6812	76	82
6813	75	82
6814	74	82
6815	73	82
6816	72	82
6817	71	82
6818	70	82
6819	69	82
6820	68	82
6821	67	82
6822	66	82
6823	65	82
6824	64	82
6825	63	82
6826	62	82
6827	61	82
6828	60	82
6829	59	82
6830	58	82
6831	57	82
6832	56	82
6833	55	82
6834	54	82
6835	53	82
6836	52	82
6837	51	82
6838	50	82
6839	49	82
6840	48	82
6841	47	82
6842	46	82
6843	45	82
6844	44	82
6845	43	82
6846	42	82
6847	41	82
6848	40	82
6849	39	82
6850	38	82
6851	37	82
6852	36	82
6853	35	82
6854	34	82
6855	33	82
6856	32	82
6857	31	82
6858	30	82
6859	29	82
6860	28	82
6861	27	82
6862	26	82
6863	25	82
6864	24	82
6865	23	82
6866	22	82
6867	21	82
6868	20	82
6869	19	82
6870	18	82
6871	17	82
6872	16	82
6873	15	82
6874	14	82
6875	13	82
6876	12	82
6877	11	82
6878	10	82
6879	9	82
6880	8	82
6881	7	82
6882	6	82
6883	5	82
6884	4	82
6885	3	82
6886	2	82
6887	1	82
6888	0	82
6889	83	0
6890	83	1
6891	83	2
6892	83	3
6893	83	4
6894	83	5
6895	83	6
6896	83	7
6897	83	8
6898	83	9
6899	83	10
6900	83	11
6901	83	12
6902	83	13
6903	83	14
6904	83	15
6905	83	16
6906	83	17
6907	83	18
6908	83	19
6909	83	20
6910	83	21
6911	83	22
6912	83	23
6913	83	24
6914	83	25
6915	83	26
6916	83	27
6917	83	28
6918	83	29
6919	83	30
6920	83	31
6921	83	32
6922	83	33
6923	83	34
6924	83	35
6925	83	36
6926	83	37
6927	83	38
6928	83	39
6929	83	40
6930	83	41
6931	83	42
6932	83	43
6933	83	44
6934	83	45
6935	83	46
6936	83	47
6937	83	48
6938	83	49
6939	83	50
6940	83	51
6941	83	52
6942	83	53
6943	83	54
6944	83	55
6945	83	56
6946	83	57
6947	83	58
6948	83	59
6949	83	60
6950	83	61
6951	83	62
6952	83	63
6953	83	64
6954	83	65
6955	83	66
6956	83	67
6957	83	68
6958	83	69
6959	83	70
6960	83	71
6961	83	72
6962	83	73
6963	83	74
6964	83	75
6965	83	76
6966	83	77
6967	83	78
6968	83	79
6969	83	80
6970	83	81
6971	83	82
6972	83	83
6973	82	83
6974	81	83
6975	80	83
6976	79	83
6977	78	83
6978	77	83
6979	76	83
6980	75	83
6981	74	83
6982	73	83
6983	72	83
6984	71	83
6985	70	83
6986	69	83
6987	68	83
6988	67	83
6989	66	83
6990	65	83
6991	64	83
6992	63	83
6993	62	83
6994	61	83
6995	60	83
6996	59	83
6997	58	83
6998	57	83
6999	56	83
7000	55	83
7001	54	83
7002	53	83
7003	52	83
7004	51	83
7005	50	83
7006	49	83
7007	48	83
7008	47	83
7009	46	83
7010	45	83
7011	44	83
7012	43	83
7013	42	83
7014	41	83
7015	40	83
7016	39	83
7017	38	83
7018	37	83
7019	36	83
7020	35	83
7021	34	83
7022	33	83
7023	32	83
7024	31	83
7025	30	83
7026	29	83
7027	28	83
7028	27	83
7029	26	83
7030	25	83
7031	24	83
7032	23	83
7033	22	83
7034	21	83
7035	20	83
7036	19	83
7037	18	83
7038	17	83
7039	16	83
7040	15	83
7041	14	83
7042	13	83
7043	12	83
7044	11	83
7045	10	83
7046	9	83
7047	8	83
7048	7	83
7049	6	83
7050	5	83
7051	4	83
7052	3	83
7053	2	83
7054	1	83
7055	0	83
7056	84	0
7057	84	1
7058	84	2
7059	84	3
7060	84	4
7061	84	5
7062	84	6
7063	84	7
7064	84	8
7065	84	9
7066	84	10
7067	84	11
7068	84	12
7069	84	13
7070	84	14
7071	84	15
7072	84	16
7073	84	17
7074	84	18
7075	84	19
7076	84	20
7077	84	21
7078	84	22
7079	84	23
7080	84	24
7081	84	25
7082	84	26
7083	84	27
7084	84	28
7085	84	29
7086	84	30
7087	84	31
7088	84	32
7089	84	33
7090	84	34
7091	84	35
7092	84	36
7093	84	37
7094	84	38
7095	84	39
7096	84	40
7097	84	41
7098	84	42
7099	84	43
7100	84	44
7101	84	45
7102	84	46
7103	84	47
7104	84	48
7105	84	49
7106	84	50
7107	84	51
7108	84	52
7109	84	53
7110	84	54
7111	84	55
7112	84	56
7113	84	57
7114	84	58
7115	84	59
7116	84	60
7117	84	61
7118	84	62
7119	84	63
7120	84	64
7121	84	65
7122	84	66
7123	84	67
7124	84	68
7125	84	69
7126	84	70
7127	84	71
7128	84	72
7129	84	73
7130	84	74
7131	84	75
7132	84	76
7133	84	77
7134	84	78
7135	84	79
7136	84	80
7137	84	81
7138	84	82
7139	84	83
7140	84	84
7141	83	84
7142	82	84
7143	81	84
7144	80	84
7145	79	84
7146	78	84
7147	77	84
7148	76	84
7149	75	84
7150	74	84
7151	73	84
7152	72	84
7153	71	84
7154	70	84
7155	69	84
7156	68	84
7157	67	84
7158	66	84
7159	65	84
7160	64	84
7161	63	84
7162	62	84
7163	61	84
7164	60	84
7165	59	84
7166	58	84
7167	57	84
7168	56	84
7169	55	84
7170	54	84
7171	53	84
7172	52	84
7173	51	84
7174	50	84
7175	49	84
7176	48	84
7177	47	84
7178	46	84
7179	45	84
7180	44	84
7181	43	84
7182	42	84
7183	41	84
7184	40	84
7185	39	84
7186	38	84
7187	37	84
7188	36	84
7189	35	84
7190	34	84
7191	33	84
7192	32	84
7193	31	84
7194	30	84
7195	29	84
7196	28	84
7197	27	84
7198	26	84
7199	25	84
7200	24	84
7201	23	84
7202	22	84
7203	21	84
7204	20	84
7205	19	84
7206	18	84
7207	17	84
7208	16	84
7209	15	84
7210	14	84
7211	13	84
7212	12	84
7213	11	84
7214	10	84
7215	9	84
7216	8	84
7217	7	84
7218	6	84
7219	5	84
7220	4	84
7221	3	84
7222	2	84
7223	1	84
7224	0	84
7225	85	0
7226	85	1
7227	85	2
7228	85	3
7229	85	4
7230	85	5
7231	85	6
7232	85	7
7233	85	8
7234	85	9
7235	85	10
7236	85	11
7237	85	12
7238	85	13
7239	85	14
7240	85	15
7241	85	16
7242	85	17
7243	85	18
7244	85	19
7245	85	20
7246	85	21
7247	85	22
7248	85	23
7249	85	24
7250	85	25
7251	85	26
7252	85	27
7253	85	28
7254	85	29
7255	85	30
7256	85	31
7257	85	32
7258	85	33
7259	85	34
7260	85	35
7261	85	36
7262	85	37
7263	85	38
7264	85	39
7265	85	40
7266	85	41
7267	85	42
7268	85	43
7269	85	44
7270	85	45
7271	85	46
7272	85	47
7273	85	48
7274	85	49
7275	85	50
7276	85	51
7277	85	52
7278	85	53
7279	85	54
7280	85	55
7281	85	56
7282	85	57
7283	85	58
7284	85	59
7285	85	60
7286	85	61
7287	85	62
7288	85	63
7289	85	64
7290	85	65
7291	85	66
7292	85	67
7293	85	68
7294	85	69
7295	85	70
7296	85	71
7297	85	72
7298	85	73
7299	85	74
7300	85	75
7301	85	76
7302	85	77
7303	85	78
7304	85	79
7305	85	80
7306	85	81
7307	85	82
7308	85	83
7309	85	84
7310	85	85
7311	84	85
7312	83	85
7313	82	85
7314	81	85
7315	80	85
7316	79	85
7317	78	85
7318	77	85
7319	76	85
7320	75	85
7321	74	85
7322	73	85
7323	72	85
7324	71	85
7325	70	85
7326	69	85
7327	68	85
7328	67	85
7329	66	85
7330	65	85
7331	64	85
7332	63	85
7333	62	85
7334	61	85
7335	60	85
7336	59	85
7337	58	85
7338	57	85
7339	56	85
7340	55	85
7341	54	85
7342	53	85
7343	52	85
7344	51	85
7345	50	85
7346	49	85
7347	48	85
7348	47	85
7349	46	85
7350	45	85
7351	44	85
7352	43	85
7353	42	85
7354	41	85
7355	40	85
7356	39	85
7357	38	85
7358	37	85
7359	36	85
7360	35	85
7361	34	85
7362	33	85
7363	32	85
7364	31	85
7365	30	85
7366	29	85
7367	28	85
7368	27	85
7369	26	85
7370	25	85
7371	24	85
7372	23	85
7373	22	85
7374	21	85
7375	20	85
7376	19	85
7377	18	85
7378	17	85
7379	16	85
7380	15	85
7381	14	85
7382	13	85
7383	12	85
7384	11	85
7385	10	85
7386	9	85
7387	8	85
7388	7	85
7389	6	85
7390	5	85
7391	4	85
7392	3	85
7393	2	85
7394	1	85
7395	0	85
7396	86	0
7397	86	1
7398	86	2
7399	86	3
7400	86	4
7401	86	5
7402	86	6
7403	86	7
7404	86	8
7405	86	9
7406	86	10
7407	86	11
7408	86	12
7409	86	13
7410	86	14
7411	86	15
7412	86	16
7413	86	17
7414	86	18
7415	86	19
7416	86	20
7417	86	21
7418	86	22
7419	86	23
7420	86	24
7421	86	25
7422	86	26
7423	86	27
7424	86	28
7425	86	29
7426	86	30
7427	86	31
7428	86	32
7429	86	33
7430	86	34
7431	86	35
7432	86	36
7433	86	37
7434	86	38
7435	86	39
7436	86	40
7437	86	41
7438	86	42
7439	86	43
7440	86	44
7441	86	45
7442	86	46
7443	86	47
7444	86	48
7445	86	49
7446	86	50
7447	86	51
7448	86	52
7449	86	53
7450	86	54
7451	86	55
7452	86	56
7453	86	57
7454	86	58
7455	86	59
7456	86	60
7457	86	61
7458	86	62
7459	86	63
7460	86	64
7461	86	65
7462	86	66
7463	86	67
7464	86	68
7465	86	69
7466	86	70
7467	86	71
7468	86	72
7469	86	73
7470	86	74
7471	86	75
7472	86	76
7473	86	77
7474	86	78
7475	86	79
7476	86	80
7477	86	81
7478	86	82
7479	86	83
7480	86	84
7481	86	85
7482	86	86
7483	85	86
7484	84	86
7485	83	86
7486	82	86
7487	81	86
7488	80	86
7489	79	86
7490	78	86
7491	77	86
7492	76	86
7493	75	86
7494	74	86
7495	73	86
7496	72	86
7497	71	86
7498	70	86
7499	69	86
7500	68	86
7501	67	86
7502	66	86
7503	65	86
7504	64	86
7505	63	86
7506	62	86
7507	61	86
7508	60	86
7509	59	86
7510	58	86
7511	57	86
7512	56	86
7513	55	86
7514	54	86
7515	53	86
7516	52	86
7517	51	86
7518	50	86
7519	49	86
7520	48	86
7521	47	86
7522	46	86
7523	45	86
7524	44	86
7525	43	86
7526	42	86
7527	41	86
7528	40	86
7529	39	86
7530	38	86
7531	37	86
7532	36	86
7533	35	86
7534	34	86
7535	33	86
7536	32	86
7537	31	86
7538	30	86
7539	29	86
7540	28	86
7541	27	86
7542	26	86
7543	25	86
7544	24	86
7545	23	86
7546	22	86
7547	21	86
7548	20	86
7549	19	86
7550	18	86
7551	17	86
7552	16	86
7553	15	86
7554	14	86
7555	13	86
7556	12	86
7557	11	86
7558	10	86
7559	9	86
7560	8	86
7561	7	86
7562	6	86
7563	5	86
7564	4	86
7565	3	86
7566	2	86
7567	1	86
7568	0	86
7569	87	0
7570	87	1
7571	87	2
7572	87	3
7573	87	4
7574	87	5
7575	87	6
7576	87	7
7577	87	8
7578	87	9
7579	87	10
7580	87	11
7581	87	12
7582	87	13
7583	87	14
7584	87	15
7585	87	16
7586	87	17
7587	87	18
7588	87	19
7589	87	20
7590	87	21
7591	87	22
7592	87	23
7593	87	24
7594	87	25
7595	87	26
7596	87	27
7597	87	28
7598	87	29
7599	87	30
7600	87	31
7601	87	32
7602	87	33
7603	87	34
7604	87	35
7605	87	36
7606	87	37
7607	87	38
7608	87	39
7609	87	40
7610	87	41
7611	87	42
7612	87	43
7613	87	44
7614	87	45
7615	87	46
7616	87	47
7617	87	48
7618	87	49
7619	87	50
7620	87	51
7621	87	52
7622	87	53
7623	87	54
7624	87	55
7625	87	56
7626	87	57
7627	87	58
7628	87	59
7629	87	60
7630	87	61
7631	87	62
7632	87	63
7633	87	64
7634	87	65
7635	87	66
7636	87	67
7637	87	68
7638	87	69
7639	87	70
7640	87	71
7641	87	72
7642	87	73
7643	87	74
7644	87	75
7645	87	76
7646	87	77
7647	87	78
7648	87	79
7649	87	80
7650	87	81
7651	87	82
7652	87	83
7653	87	84
7654	87	85
7655	87	86
7656	87	87
7657	86	87
7658	85	87
7659	84	87
7660	83	87
7661	82	87
7662	81	87
7663	80	87
7664	79	87
7665	78	87
7666	77	87
7667	76	87
7668	75	87
7669	74	87
7670	73	87
7671	72	87
7672	71	87
7673	70	87
7674	69	87
7675	68	87
7676	67	87
7677	66	87
7678	65	87
7679	64	87
7680	63	87
7681	62	87
7682	61	87
7683	60	87
7684	59	87
7685	58	87
7686	57	87
7687	56	87
7688	55	87
7689	54	87
7690	53	87
7691	52	87
7692	51	87
7693	50	87
7694	49	87
7695	48	87
7696	47	87
7697	46	87
7698	45	87
7699	44	87
7700	43	87
7701	42	87
7702	41	87
7703	40	87
7704	39	87
7705	38	87
7706	37	87
7707	36	87
7708	35	87
7709	34	87
7710	33	87
7711	32	87
7712	31	87
7713	30	87
7714	29	87
7715	28	87
7716	27	87
7717	26	87
7718	25	87
7719	24	87
7720	23	87
7721	22	87
7722	21	87
7723	20	87
7724	19	87
7725	18	87
7726	17	87
7727	16	87
7728	15	87
7729	14	87
7730	13	87
7731	12	87
7732	11	87
7733	10	87
7734	9	87
7735	8	87
7736	7	87
7737	6	87
7738	5	87
7739	4	87
7740	3	87
7741	2	87
7742	1	87
7743	0	87
7744	88	0
7745	88	1
7746	88	2
7747	88	3
7748	88	4
7749	88	5
7750	88	6
7751	88	7
7752	88	8
7753	88	9
7754	88	10
7755	88	11
7756	88	12
7757	88	13
7758	88	14
7759	88	15
7760	88	16
7761	88	17
7762	88	18
7763	88	19
7764	88	20
7765	88	21
7766	88	22
7767	88	23
7768	88	24
7769	88	25
7770	88	26
7771	88	27
7772	88	28
7773	88	29
7774	88	30
7775	88	31
7776	88	32
7777	88	33
7778	88	34
7779	88	35
7780	88	36
7781	88	37
7782	88	38
7783	88	39
7784	88	40
7785	88	41
7786	88	42
7787	88	43
7788	88	44
7789	88	45
7790	88	46
7791	88	47
7792	88	48
7793	88	49
7794	88	50
7795	88	51
7796	88	52
7797	88	53
7798	88	54
7799	88	55
7800	88	56
7801	88	57
7802	88	58
7803	88	59
7804	88	60
7805	88	61
7806	88	62
7807	88	63
7808	88	64
7809	88	65
7810	88	66
7811	88	67
7812	88	68
7813	88	69
7814	88	70
7815	88	71
7816	88	72
7817	88	73
7818	88	74
7819	88	75
7820	88	76
7821	88	77
7822	88	78
7823	88	79
7824	88	80
7825	88	81
7826	88	82
7827	88	83
7828	88	84
7829	88	85
7830	88	86
7831	88	87
7832	88	88
7833	87	88
7834	86	88
7835	85	88
7836	84	88
7837	83	88
7838	82	88
7839	81	88
7840	80	88
7841	79	88
7842	78	88
7843	77	88
7844	76	88
7845	75	88
7846	74	88
7847	73	88
7848	72	88
7849	71	88
7850	70	88
7851	69	88
7852	68	88
7853	67	88
7854	66	88
7855	65	88
7856	64	88
7857	63	88
7858	62	88
7859	61	88
7860	60	88
7861	59	88
7862	58	88
7863	57	88
7864	56	88
7865	55	88
7866	54	88
7867	53	88
7868	52	88
7869	51	88
7870	50	88
7871	49	88
7872	48	88
7873	47	88
7874	46	88
7875	45	88
7876	44	88
7877	43	88
7878	42	88
7879	41	88
7880	40	88
7881	39	88
7882	38	88
7883	37	88
7884	36	88
7885	35	88
7886	34	88
7887	33	88
7888	32	88
7889	31	88
7890	30	88
7891	29	88
7892	28	88
7893	27	88
7894	26	88
7895	25	88
7896	24	88
7897	23	88
7898	22	88
7899	21	88
7900	20	88
7901	19	88
7902	18	88
7903	17	88
7904	16	88
7905	15	88
7906	14	88
7907	13	88
7908	12	88
7909	11	88
7910	10	88
7911	9	88
7912	8	88
7913	7	88
7914	6	88
7915	5	88
7916	4	88
7917	3	88
7918	2	88
7919	1	88
7920	0	88
7921	89	0
7922	89	1
7923	89	2
7924	89	3
7925	89	4
7926	89	5
7927	89	6
7928	89	7
7929	89	8
7930	89	9
7931	89	10
7932	89	11
7933	89	12
7934	89	13
7935	89	14
7936	89	15
7937	89	16
7938	89	17
7939	89	18
7940	89	19
7941	89	20
7942	89	21
7943	89	22
7944	89	23
7945	89	24
7946	89	25
7947	89	26
7948	89	27
7949	89	28
7950	89	29
7951	89	30
7952	89	31
7953	89	32
7954	89	33
7955	89	34
7956	89	35
7957	89	36
7958	89	37
7959	89	38
7960	89	39
7961	89	40
7962	89	41
7963	89	42
7964	89	43
7965	89	44
7966	89	45
7967	89	46
7968	89	47
7969	89	48
7970	89	49
7971	89	50
7972	89	51
7973	89	52
7974	89	53
7975	89	54
7976	89	55
7977	89	56
7978	89	57
7979	89	58
7980	89	59
7981	89	60
7982	89	61
7983	89	62
7984	89	63
7985	89	64
7986	89	65
7987	89	66
7988	89	67
7989	89	68
7990	89	69
7991	89	70
7992	89	71
7993	89	72
7994	89	73
7995	89	74
7996	89	75
7997	89	76
7998	89	77
7999	89	78
8000	89	79
8001	89	80
8002	89	81
8003	89	82
8004	89	83
8005	89	84
8006	89	85
8007	89	86
8008	89	87
8009	89	88
8010	89	89
8011	88	89
8012	87	89
8013	86	89
8014	85	89
8015	84	89
8016	83	89
8017	82	89
8018	81	89
8019	80	89
8020	79	89
8021	78	89
8022	77	89
8023	76	89
8024	75	89
8025	74	89
8026	73	89
8027	72	89
8028	71	89
8029	70	89
8030	69	89
8031	68	89
8032	67	89
8033	66	89
8034	65	89
8035	64	89
8036	63	89
8037	62	89
8038	61	89
8039	60	89
8040	59	89
8041	58	89
8042	57	89
8043	56	89
8044	55	89
8045	54	89
8046	53	89
8047	52	89
8048	51	89
8049	50	89
8050	49	89
8051	48	89
8052	47	89
8053	46	89
8054	45	89
8055	44	89
8056	43	89
8057	42	89
8058	41	89
8059	40	89
8060	39	89
8061	38	89
8062	37	89
8063	36	89
8064	35	89
8065	34	89
8066	33	89
8067	32	89
8068	31	89
8069	30	89
8070	29	89
8071	28	89
8072	27	89
8073	26	89
8074	25	89
8075	24	89
8076	23	89
8077	22	89
8078	21	89
8079	20	89
8080	19	89
8081	18	89
8082	17	89
8083	16	89
8084	15	89
8085	14	89
8086	13	89
8087	12	89
8088	11	89
8089	10	89
8090	9	89
8091	8	89
8092	7	89
8093	6	89
8094	5	89
8095	4	89
8096	3	89
8097	2	89
8098	1	89
8099	0	89
8100	90	0
8101	90	1
8102	90	2
8103	90	3
8104	90	4
8105	90	5
8106	90	6
8107	90	7
8108	90	8
8109	90	9
8110	90	10
8111	90	11
8112	90	12
8113	90	13
8114	90	14
8115	90	15
8116	90	16
8117	90	17
8118	90	18
8119	90	19
8120	90	20
8121	90	21
8122	90	22
8123	90	23
8124	90	24
8125	90	25
8126	90	26
8127	90	27
8128	90	28
8129	90	29
8130	90	30
8131	90	31
8132	90	32
8133	90	33
8134	90	34
8135	90	35
8136	90	36
8137	90	37
